label,text_a,text_b
0,camera#operation_performance,"本人是相机经销商，个人觉得 5D3做工不如D800,功能不如A99，红圈头除了型号多，没什么特点，ZA头和金圈都各有特点，ZA头做工扎实，金圈镀膜亮骚，红圈感觉就50 1.2做的还可以，不过买的人也少，机身方面，佳能貌似工业设计很一般，5D2卡口会松，5D3防尘不好，但客户就认佳能，不管懂还是不懂的，对他们来说除了5D3，没其他机器了，A99就不谈了，D800都被鄙视！！而且佳能的用户群越来越小白化拿着5D3来问我自动挡在哪里，我都很无语;一个小姑娘，个子还没1米6,廋廋小小的，脖子上挂个5D3加24-105（就一学生，不是学摄影的）我看了都心疼，明明有NEX7怎么轻巧的机器，我如何劝说都不卖，理由是太小了，带出去没面子！！我估计她都分不出5D3和NEX7拍的照片有啥区别前天一个小姑娘来卖600D，省了几个月饭钱，没什么钱，我建议她买F3，至少省1000元，一句话堵死我：微单拍的没单反好？结果借了同学500块，买的600D，还说要吃1个月的萝卜咸菜了！难道大鼻子就这么有号召力？"
0,camera#design_features,"本人是相机经销商，个人觉得 5D3做工不如D800,功能不如A99，红圈头除了型号多，没什么特点，ZA头和金圈都各有特点，ZA头做工扎实，金圈镀膜亮骚，红圈感觉就50 1.2做的还可以，不过买的人也少，机身方面，佳能貌似工业设计很一般，5D2卡口会松，5D3防尘不好，但客户就认佳能，不管懂还是不懂的，对他们来说除了5D3，没其他机器了，A99就不谈了，D800都被鄙视！！而且佳能的用户群越来越小白化拿着5D3来问我自动挡在哪里，我都很无语;一个小姑娘，个子还没1米6,廋廋小小的，脖子上挂个5D3加24-105（就一学生，不是学摄影的）我看了都心疼，明明有NEX7怎么轻巧的机器，我如何劝说都不卖，理由是太小了，带出去没面子！！我估计她都分不出5D3和NEX7拍的照片有啥区别前天一个小姑娘来卖600D，省了几个月饭钱，没什么钱，我建议她买F3，至少省1000元，一句话堵死我：微单拍的没单反好？结果借了同学500块，买的600D，还说要吃1个月的萝卜咸菜了！难道大鼻子就这么有号召力？"
0,ports#quality,"本人是相机经销商，个人觉得 5D3做工不如D800,功能不如A99，红圈头除了型号多，没什么特点，ZA头和金圈都各有特点，ZA头做工扎实，金圈镀膜亮骚，红圈感觉就50 1.2做的还可以，不过买的人也少，机身方面，佳能貌似工业设计很一般，5D2卡口会松，5D3防尘不好，但客户就认佳能，不管懂还是不懂的，对他们来说除了5D3，没其他机器了，A99就不谈了，D800都被鄙视！！而且佳能的用户群越来越小白化拿着5D3来问我自动挡在哪里，我都很无语;一个小姑娘，个子还没1米6,廋廋小小的，脖子上挂个5D3加24-105（就一学生，不是学摄影的）我看了都心疼，明明有NEX7怎么轻巧的机器，我如何劝说都不卖，理由是太小了，带出去没面子！！我估计她都分不出5D3和NEX7拍的照片有啥区别前天一个小姑娘来卖600D，省了几个月饭钱，没什么钱，我建议她买F3，至少省1000元，一句话堵死我：微单拍的没单反好？结果借了同学500块，买的600D，还说要吃1个月的萝卜咸菜了！难道大鼻子就这么有号召力？"
0,camera#operation_performance,"本人是相机经销商，个人觉得 5D3做工不如D800,功能不如A99，红圈头除了型号多，没什么特点，ZA头和金圈都各有特点，ZA头做工扎实，金圈镀膜亮骚，红圈感觉就50 1.2做的还可以，不过买的人也少，机身方面，佳能貌似工业设计很一般，5D2卡口会松，5D3防尘不好，但客户就认佳能，不管懂还是不懂的，对他们来说除了5D3，没其他机器了，A99就不谈了，D800都被鄙视！！而且佳能的用户群越来越小白化拿着5D3来问我自动挡在哪里，我都很无语;一个小姑娘，个子还没1米6,廋廋小小的，脖子上挂个5D3加24-105（就一学生，不是学摄影的）我看了都心疼，明明有NEX7怎么轻巧的机器，我如何劝说都不卖，理由是太小了，带出去没面子！！我估计她都分不出5D3和NEX7拍的照片有啥区别前天一个小姑娘来卖600D，省了几个月饭钱，没什么钱，我建议她买F3，至少省1000元，一句话堵死我：微单拍的没单反好？结果借了同学500块，买的600D，还说要吃1个月的萝卜咸菜了！难道大鼻子就这么有号召力？"
1,photo#quality,"佳能 60D点评成像优秀,操控优秀的1个机子。多数性能优于或者等于50D,翻转屏非常好用,单手操作方便。现阶段价格感觉还是可以再低一些,低于6k就算是比较合适价位了。如果能有对焦微调,那就更好了。"
1,camera#operation_performance,"佳能 60D点评成像优秀,操控优秀的1个机子。多数性能优于或者等于50D,翻转屏非常好用,单手操作方便。现阶段价格感觉还是可以再低一些,低于6k就算是比较合适价位了。如果能有对焦微调,那就更好了。"
1,camera#quality,"佳能 60D点评成像优秀,操控优秀的1个机子。多数性能优于或者等于50D,翻转屏非常好用,单手操作方便。现阶段价格感觉还是可以再低一些,低于6k就算是比较合适价位了。如果能有对焦微调,那就更好了。"
1,display#usability,"佳能 60D点评成像优秀,操控优秀的1个机子。多数性能优于或者等于50D,翻转屏非常好用,单手操作方便。现阶段价格感觉还是可以再低一些,低于6k就算是比较合适价位了。如果能有对焦微调,那就更好了。"
1,camera#operation_performance,"佳能 60D点评成像优秀,操控优秀的1个机子。多数性能优于或者等于50D,翻转屏非常好用,单手操作方便。现阶段价格感觉还是可以再低一些,低于6k就算是比较合适价位了。如果能有对焦微调,那就更好了。"
0,focus#operation_performance,"佳能 60D点评成像优秀,操控优秀的1个机子。多数性能优于或者等于50D,翻转屏非常好用,单手操作方便。现阶段价格感觉还是可以再低一些,低于6k就算是比较合适价位了。如果能有对焦微调,那就更好了。"
1,camera#operation_performance,"对于60D,个人觉得还真是非常好用的,其功能已大都能满足我目前的使用要求。对于有人说它是塑料机身,本人并不感冒。我之前用的350D,5年多了也没啥问题,如今的机子更新换代这么快,我更看重的是机子的基本性能。要说60D的缺点,我最不满意的是那个删除键,你用左手的那个手指去操作都会觉得别扭,真不知佳能的设计师是怎么想的,小遗憾吧!"
0,camera#quality,"对于60D,个人觉得还真是非常好用的,其功能已大都能满足我目前的使用要求。对于有人说它是塑料机身,本人并不感冒。我之前用的350D,5年多了也没啥问题,如今的机子更新换代这么快,我更看重的是机子的基本性能。要说60D的缺点,我最不满意的是那个删除键,你用左手的那个手指去操作都会觉得别扭,真不知佳能的设计师是怎么想的,小遗憾吧!"
0,keyboard#design_features,"对于60D,个人觉得还真是非常好用的,其功能已大都能满足我目前的使用要求。对于有人说它是塑料机身,本人并不感冒。我之前用的350D,5年多了也没啥问题,如今的机子更新换代这么快,我更看重的是机子的基本性能。要说60D的缺点,我最不满意的是那个删除键,你用左手的那个手指去操作都会觉得别扭,真不知佳能的设计师是怎么想的,小遗憾吧!"
1,photo#quality,原先用7D，拿350D当备机。但是由于截幅机不能很好的反映镜头的视角，350D毕竟也老了，最近就入了以画质见长的无敌兔。进过一段时间的拍摄，写一下自己的感受，供有需要的摄友参考。外观及手感：刚拿到无敌兔，明显感觉7d比它有型多了。无敌兔的按钮不像7d那种磨砂的，类似抛光的样子，整体感觉就是一入门机的样子。机身的握感上，7D更符合人体工学（如快门按钮处），也胜出。相比较，无敌兔的手柄更适合手掌宽大的人。不过对于外观和手感，也还是见仁见智了。还有需要一说的就是无敌兔的那个快门声音，的确难听，刚到手一试真的让我有种想吐的感觉。感觉这个反光板要掉下来一样。相比较7D的快门让人着迷多了，当然从佳能官方的介绍，7D的快门声音是根据专业摄影师的反馈进行调教的，小日本做事的确细致。当然，7d由于连拍性能的关系，快门机构也是和无敌兔有差异的。操作：7d以对焦、操控见长。7d以对焦、操控见长。的确相比较而言，无敌兔显得有些弱智。从操控而言，无敌兔给我的感觉和我以前用的350d和550d差不多。看到网上有很多摄友评论无敌兔的对焦什么的不输7d，对此我只能劝这些摄友不要再“意淫”了。如果拍摄静物（花花草草、到此一游照什么的），两者的差别可能不是很大。但如果要拍摄动体，无敌兔明显敌不过7d，成功率低得多。
